F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,107108.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30586,
187500,187500,187500,108268.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30587,
187500,187500,187500,108879,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30588,
187500,187500,187500,108943.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30589,
187500,187500,187500,108865.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30590,
187500,187500,187500,108451,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30591,
187500,187500,187500,107361.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30592,
187500,187500,187500,106469.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30593,
187500,187500,187500,105740.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30594,
187500,187500,187500,104317.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30595,
187500,187500,187500,103393.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30596,
187500,187500,187500,102662.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30597,
187500,187500,187500,102246.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30598,
160105,159561.2,160270.1,76097.16,159905.4,159391.3,159956.9,159501.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30599,
-109867.7,-110664.9,-109772.2,-34739.08,-110299.3,-111215.5,-110206.4,-111060.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30600,
-187500,-187500,-187500,-67412.5,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30601,
-187500,-187500,-187500,-68167.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30602,
-187500,-187500,-187500,-67388.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30603,
-187500,-187500,-187500,-66644.61,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30604,
-187500,-187500,-187500,-65261.66,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30605,
-187500,-187500,-187500,-64385.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30606,
-187500,-187500,-187500,-63637.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30607,
-187500,-187500,-187500,-63200.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30608,
-187500,-187500,-187500,-63294.08,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30609,
-187500,-187500,-187500,-63511.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30610,
-187500,-187500,-187500,-63978.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30611,
-187500,-187500,-187500,-65149.19,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30612,
-187500,-187500,-187500,-66121.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30613,
-187500,-187500,-187500,-66866.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30614,
-157924.8,-157538.2,-158163.8,-41991.3,-157820,-157344.7,-157787,-157422.6,0,0,0,0,0,0,0,0,0,30615,
113088.5,113649.5,112909.3,67732.31,113339.5,114208.5,113315.3,113997.5,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30616,
187500,187500,187500,100560.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30617,
187500,187500,187500,101243.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30618,
187500,187500,187500,101597.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30619,
187500,187500,187500,102281.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30620,
187500,187500,187500,102933.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30621,
187500,187500,187500,103260.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30622,
187500,187500,187500,104435.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30623,
187500,187500,187500,105414.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30624,
187500,187500,187500,106949.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30625,
187500,187500,187500,107963.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30626,
187500,187500,187500,108804.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30627,
187500,187500,187500,109322.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30628,
187500,187500,187500,109322.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30629,
187500,187500,187500,109168.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30630,
160375.9,159823.1,160537.2,82574.9,160167.3,159638.5,160222.6,159755.4,0,0,0,0,0,0,0,0,0,30631,
-109647.9,-110457.7,-109550.8,-29931.71,-110088.8,-111024.9,-109993,-110877.7,0,0,0,0,0,0,0,0,0,30632,
-187500,-187500,-187500,-64067.88,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30633,
-187500,-187500,-187500,-65787.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30634,
-187500,-187500,-187500,-67552.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30635,
-187500,-187500,-187500,-68726.41,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30636,
-187500,-187500,-187500,-69624.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30637,
-187500,-187500,-187500,-70216.06,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30638,
-187500,-187500,-187500,-70268.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30639,
-187500,-187500,-187500,-69838.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30640,
-187500,-187500,-187500,-69337.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30641,
-187500,-187500,-187500,-69171.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30642,
-187500,-187500,-187500,-68114.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30643,
-187500,-187500,-187500,-67230.16,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30644,
-187500,-187500,-187500,-65764.95,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30645,
-187500,-187500,-187500,-64770.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30646,
-157599.8,-157197.2,-157847.2,-37614.61,-157482.3,-157039.4,-157448.5,-157111.9,0,0,0,0,0,0,0,0,0,30647,
113454.7,114037.5,113265.1,73589.37,113719.7,114540.6,113700.2,114347.1,0,0,0,0,0,0,0,0,0,30648,
187500,187500,187500,107176.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30649,
187500,187500,187500,108126.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30650,
187500,187500,187500,108127.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30651,
187500,187500,187500,107203.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30652,
187500,187500,187500,106302.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30653,
187500,187500,187500,105700.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30654,
187500,187500,187500,104354.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30655,
187500,187500,187500,103375.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30656,
187500,187500,187500,102637.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30657,
187500,187500,187500,102154,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30658,
187500,187500,187500,102184.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30659,
187500,187500,187500,102674.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30660,
187500,187500,187500,103270.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30661,
187500,187500,187500,103498.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30662,
160239.3,159685.5,160412.1,78369.22,160030.2,159510.9,160084.4,159632.7,0,0,0,0,0,0,0,0,0,30663,
-109717,-110528.6,-109606.8,-32104.17,-110159.9,-111081.8,-110064.7,-110919.5,0,0,0,0,0,0,0,0,0,30664,
-187500,-187500,-187500,-63795.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30665,
-187500,-187500,-187500,-63788.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30666,
-187500,-187500,-187500,-63293.03,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30667,
-187500,-187500,-187500,-62910.86,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30668,
-187500,-187500,-187500,-63011.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30669,
-187500,-187500,-187500,-63293.52,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30670,
-187500,-187500,-187500,-63673.95,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30671,
-187500,-187500,-187500,-64806.29,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30672,
-187500,-187500,-187500,-65884.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30673,
-187500,-187500,-187500,-66592.26,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30674,
-187500,-187500,-187500,-68017.84,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30675,
-187500,-187500,-187500,-69127.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30676,
-187500,-187500,-187500,-69947.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30677,
-187500,-187500,-187500,-70528.34,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30678,
-157951.1,-157573.7,-158185.4,-44211.19,-157850.7,-157403.6,-157817.2,-157478.8,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30679,
113134.9,113683.1,112961,66896.85,113380.1,114207.5,113355.8,113999.2,0,0,0,0,0,0,0,0,0,30680,
187500,187500,187500,101092.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30681,
187500,187500,187500,102411.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30682,
187500,187500,187500,103809.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30683,
187500,187500,187500,104913.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30684,
187500,187500,187500,106494.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30685,
187500,187500,187500,107673,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30686,
187500,187500,187500,108551.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30687,
187500,187500,187500,109172.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30688,
187500,187500,187500,109223.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30689,
187500,187500,187500,109081.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30690,
187500,187500,187500,108837.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30691,
187500,187500,187500,107809.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30692,
187500,187500,187500,106776.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30693,
187500,187500,187500,106139.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30694,
160118.2,159577.1,160280.5,78578.32,159921,159407.3,159969.9,159516.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30695,
-109894.3,-110687.6,-109801.2,-33905.16,-110322.7,-111238.8,-110233.5,-111083.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30696,
-187500,-187500,-187500,-67844.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30697,
-187500,-187500,-187500,-69442.94,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30698,
-187500,-187500,-187500,-69821.42,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30699,
-187500,-187500,-187500,-69610.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30700,
-187500,-187500,-187500,-69138.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30701,
-187500,-187500,-187500,-69056.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30702,
-187500,-187500,-187500,-68115.98,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30703,
-187500,-187500,-187500,-67244.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30704,
-187500,-187500,-187500,-65853.54,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30705,
-187500,-187500,-187500,-64774.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30706,
-187500,-187500,-187500,-63990.12,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30707,
-187500,-187500,-187500,-63413.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30708,
-187500,-187500,-187500,-63382.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30709,
-187500,-187500,-187500,-63596.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30710,
-157662,-157279.1,-157906.4,-37508.93,-157557.8,-157103.5,-157526.1,-157179.2,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30711,
113311.8,113866,113129.6,72148.77,113558.7,114398.3,113535.2,114194.2,0,0,0,0,0,0,0,0,0,30712,
187500,187500,187500,104661.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30713,
187500,187500,187500,105142.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30714,
187500,187500,187500,104160.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30715,
187500,187500,187500,103195,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30716,
187500,187500,187500,102512.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30717,
187500,187500,187500,102000.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30718,
187500,187500,187500,102011.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30719,
187500,187500,187500,102428.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30720,
187500,187500,187500,103108,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30721,
187500,187500,187500,103313.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30722,
187500,187500,187500,104307.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30723,
187500,187500,187500,105253,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30724,
187500,187500,187500,106665.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30725,
187500,187500,187500,107834.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30726,
160489.3,159934.5,160641.4,82442.09,160278.1,159736,160326.8,159856.6,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30727,
-109453,-110266.3,-109370.4,-28289.91,-109895.6,-110852.8,-109811.5,-110704.1,0,0,0,0,0,0,0,0,0,30728,
-187500,-187500,-187500,-61341.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30729,
-187500,-187500,-187500,-62550.44,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30730,
-187500,-187500,-187500,-63101.03,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30731,
-187500,-187500,-187500,-64273.13,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30732,
-187500,-187500,-187500,-65492.67,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30733,
-187500,-187500,-187500,-66236.45,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30734,
-187500,-187500,-187500,-67583.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30735,
-187500,-187500,-187500,-68820.22,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30736,
-187500,-187500,-187500,-69669.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30737,
-187500,-187500,-187500,-70340.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30738,
-187500,-187500,-187500,-70447.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30739,
-187500,-187500,-187500,-70147.69,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30740,
-187500,-187500,-187500,-69558.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30741,
-187500,-187500,-187500,-69415,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,30742,
-157828,-157426.7,-158064.8,-42157.36,-157719.7,-157258.9,-157684,-157333.1,0,0,0,0,0,0,0,0,0,30743,
113249.5,113832.9,113072.7,69453.04,113504.5,114351.9,113485.5,114150.3,0,0,0,0,0,0,0,0,0,30744,
187500,187500,187500,104401.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30745,
187500,187500,187500,106725,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30746,
187500,187500,187500,107909.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,30747,
